Date,mmwr_week,location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
2022-06-07T00:00:00.000,23,ID,3529590,158100,1385180,1986310,0,197508,211243,236029,263626,1214300,2550082,2549950,2479347,2295085,750578,88675,947708,1509773,3926,142697,152613,165797,171420,258223,2575145,1108570,62,1108476,66.3,1070357,71.6,993147,74.2,278382,95,994963,55.7,994914,59.5,961692,64.3,879549,65.7,254133,87.4,81886,332976,579214,887,81870,332968,579189,887,81867,332965,545982,878,81799,332760,464123,867,12306,117129,124351,347,429918,43.2,429119,44.6,415917,47.3,286712,60.6,174833,68.8,182420,241023,6348,127,,62393,21.8,47660,27.3,67,28987,35415,29
2022-06-07T00:00:00.000,23,PA,31766825,1538600,12171360,18056865,0,248140,262448,286665,312439,1327290,23582834,23577921,22832769,21517021,6889306,784391,9124750,13672240,1453,184212,194793,206043,211628,287851,23643066,10966974,85.7,10963425,90.6,10567703,95,9925366,95,2758261,95,8859889,69.2,8858505,73.2,8533892,77,8008601,78.8,2302216,95,728179,3170175,4960840,695,728122,3170048,4959641,694,728074,3169855,4635271,692,727565,3167589,4112806,641,91657,1082658,1127596,305,3840054,43.3,3829642,44.9,3697271,46.2,2547899,56.7,1484774,64.5,1674320,2103783,61867,84,,561197,22,411527,27.7,299,289189,292804,8
2022-06-07T00:00:00.000,23,DE,2449855,100100,950300,1399455,0,251586,266565,291716,318084,1296870,1866981,1866776,1812637,1700726,577929,62500,721563,1080587,2331,191728,203121,215840,220818,305935,1838627,816300,83.8,816119,88.8,787071,93.7,736455,95,214135,95,680039,69.8,680008,74,656719,78.2,613527,79.7,184129,95,57358,238496,383445,740,57354,238485,383429,740,57347,238482,360155,735,57297,238344,317175,711,10015,76382,97356,376,317173,46.6,316496,48.2,304738,49.7,217019,61.2,128988,70.1,135648,176232,5220,73,,58370,26.9,43803,34,58,28717,31209,11
2022-06-07T00:00:00.000,23,IH2,3022595,108500,1333180,1580915,0,145121,0,0,0,0,2278827,2278247,2192458,2007003,414269,41367,1063905,1173383,172,109411,0,0,0,0,2278827,1104250,53,1103860,0,1055499,0,961441,0,180214,0,878039,42.2,877876,0,840900,0,764626,0,142019,0,38851,396581,442601,6,38825,396506,442539,6,38824,396491,405579,6,38779,396220,329621,6,3493,80404,58121,1,283911,32.3,283492,33.7,268734,35.1,161219,43.8,72959,51.4,135114,146313,2365,119,,28452,17.6,16353,22.4,10,14722,14878,21
2022-06-07T00:00:00.000,23,NC,22873500,935500,8646260,13291740,0,218090,231553,254560,279375,1306240,17099118,17091307,16566305,15563809,4686819,520499,6381540,10196128,951,163034,173018,184367,190095,267651,17000625,8942146,85.3,8937112,90.5,8645714,95,8113907,95,2264792,95,6517163,62.1,6514395,65.9,6295232,70.1,5892057,72,1639504,93.6,486803,2263124,3767066,170,486786,2263080,3764360,169,486774,2263000,3545289,169,485299,2259896,3146698,164,55508,781762,802165,69,1761863,27,1755704,27.9,1694950,28.8,1145373,35.6,650524,39.7,767862,964840,29124,37,,182239,15.9,126582,19.5,121,95218,93868,5
2022-06-07T00:00:00.000,23,PR,7656650,215500,2694920,4746230,0,239743,248899,268815,292131,1126550,7307582,7307043,6983569,6425978,1810978,152617,2773381,4381272,312,228813,237534,245184,245176,266455,7316516,3046329,95,3045868,95,2872464,95,2643942,95,699145,95,2665109,83.4,2665011,86.6,2516428,88.3,2311343,88.2,608172,89.5,139677,958891,1566409,132,139655,958865,1566359,132,139644,958837,1417838,109,139514,958492,1213268,69,23627,301195,283331,19,1576904,59.2,1575757,62.6,1451492,62.8,825966,69.1,428785,70.5,625473,939847,11559,25,,145601,17.6,91635,21.4,159,69049,80988,1
2022-06-07T00:00:00.000,23,BP2,355530,16100,158020,181410,0,0,0,0,0,0,322460,322458,322458,322458,10620,14174,147710,160544,32,0,0,0,0,0,322460,147513,0,147511,0,147511,0,147511,0,4012,0,135787,0,135786,0,135786,0,135786,0,3700,0,13493,54370,67924,0,13492,54370,67924,0,13492,54370,67924,0,13492,54370,67924,0,196,1791,1713,0,49817,36.7,49817,36.7,49817,36.7,15791,53.5,2581,69.8,30316,18836,643,22,,1760,11.1,492,19.1,3,1195,824,2
2022-06-07T00:00:00.000,23,AZ,15337520,610900,5843620,8883000,0,210717,223940,247138,272015,1172030,12445515,12444226,12029895,11205827,3636771,372990,4875431,7162226,34868,170985,181696,193841,198738,277906,12165594,5367842,73.7,5366713,78.4,5137370,82.8,4735830,84,1313923,95,4520073,62.1,4519747,66,4349966,70.1,4024343,71.4,1138433,87,335442,1651347,2524255,9029,335203,1651328,2524187,9029,335193,1651284,2354500,8989,334874,1650554,2030056,8859,51005,553472,529074,4882,1943058,43,1938745,44.6,1861999,46.3,1230569,57.5,725882,63.8,847413,1068680,24600,2365,,296447,24.1,217224,29.9,497,137186,174034,819
2022-06-07T00:00:00.000,23,WV,4233745,167000,1696520,2370225,0,236239,249173,271771,295533,1153570,2777199,2776465,2726637,2598499,928878,67654,1199478,1508319,1748,154965,163406,175027,181386,253093,2779526,1171244,65.4,1170803,68.9,1142813,73.4,1080972,75.5,343469,93.6,1038024,57.9,1037786,61.1,1015847,65.2,961417,67.1,312646,85.2,61281,425811,550450,482,61264,425735,550306,481,61262,425714,528400,471,61202,425347,474430,438,9637,160500,142311,198,481734,46.4,481290,47.4,470528,48.9,344716,59.5,211839,67.8,226749,249783,5120,82,,71759,20.8,53811,25.4,53,35243,39390,6
2022-06-07T00:00:00.000,23,MN,13232430,505000,4703420,8024010,0,234633,250235,276940,305143,1437710,10628710,10618504,10189133,9518697,2853407,357882,3864983,6400526,5319,188465,200803,213247,219503,310024,10645195,4255543,75.5,4249618,80.4,4025580,84.3,3731817,86.1,949752,95,3922434,69.6,3918238,74.1,3718883,77.8,3441655,79.4,893530,95,329112,1310105,2281326,1891,329097,1310095,2277160,1886,329092,1310040,2077890,1861,328538,1307682,1803627,1808,50671,376829,465586,444,2294987,58.5,2287407,61.5,2190294,63.6,1353980,75.5,744220,83.3,911480,1353974,29053,480,,435756,32.2,304962,41,199,189516,261608,136
2022-06-07T00:00:00.000,23,MT,2049995,105200,841800,1102995,0,191807,203449,223409,243992,993037,1623524,1623347,1580473,1498189,537135,61583,684149,875454,2338,151905,161107,172240,178316,260193,1628630,701258,65.6,701119,69.6,677388,73.8,637244,75.8,198193,95,610484,57.1,610455,60.6,591664,64.5,557225,66.3,178752,86.6,55361,238978,315609,536,55356,238962,315601,536,55354,238954,296821,535,55281,238830,262590,524,10147,86062,82294,249,295434,48.4,295125,49.9,287896,51.7,202194,62.9,126812,70.9,138445,151398,5192,399,,45983,22.7,35561,28,86,22135,25484,66
2022-06-07T00:00:00.000,23,CA,93406055,3735800,33537480,56132775,0,236398,251575,277612,305073,1599940,76995534,76933298,74102174,68695164,16671327,2318971,28905908,45755467,15188,194865,207208,220239,224365,285560,77288279,32632025,82.6,32594360,87.8,31098946,92.4,28605464,93.4,5980056,95,28714626,72.7,28690079,77.3,27424997,81.5,25198456,82.3,5331855,91.3,2090126,9841083,16778622,4795,2089735,9840763,16754788,4793,2089502,9840267,15490501,4727,2082043,9813364,13298635,4414,202640,2693814,2433938,1463,15373069,53.5,15298938,55.8,14595313,57.9,8076087,69.2,4094060,76.8,6545660,8593900,232895,614,,2253758,27.9,1449724,35.4,1876,1218222,1173096,61
2022-06-07T00:00:00.000,23,US,752083155,30892400,279444920,441745835,0,226525,240848,265266,291212,1372610,589654645,589458779,570287639,533473554,152484016,18793750,222431598,347847846,581451,177602,188769,201145,206565,278296,589654645,258865995,78,258734637,82.9,248384748,87.6,230786200,89.4,57045524,95,221559553,66.7,221493785,70.9,213073174,75.2,197986075,76.7,49967221,91.2,17012831,77031652,127351542,163528,17009736,77028437,127292347,163265,17007700,77024978,118879872,160624,16980563,76941152,103910454,153906,2364676,23815490,23718886,68169,104005321,46.9,103694374,48.7,99741696,50.4,63005996,61.8,34831302,69.7,44425420,58017258,1527110,35533,15660416,14929722,23.7,10443833,30,15818,7492467,8140257,11874
2022-06-07T00:00:00.000,23,SC,10905375,456700,4571940,5876735,0,211808,224564,246729,270100,1163830,7688579,7683784,7505518,7107947,2421885,233383,2989208,4463786,2202,149330,158225,169809,176047,258466,7688398,3507836,68.1,3504854,72.2,3404693,77,3202698,79.3,963336,95,2959170,57.5,2957457,60.9,2877617,65.1,2706797,67,826124,88.2,209287,1054822,1694645,416,209239,1054745,1693059,414,209236,1054649,1613318,414,208631,1052584,1445177,405,31412,353371,441111,230,1204227,40.7,1202545,41.8,1172904,43.3,863520,55.2,532439,64.5,516327,664757,22624,519,,150318,17.4,114782,21.6,141,68703,86304,11
2022-06-07T00:00:00.000,23,GA,22487595,837300,8778740,12871555,0,211799,225760,250193,277161,1482420,15219925,15217639,14821417,13904431,3735356,344356,5933479,8899621,42469,143349,152774,164900,171373,246241,15314519,6986455,65.8,6984406,70.1,6767449,75.3,6297743,77.6,1452890,95,5857545,55.2,5857224,58.8,5695744,63.4,5316769,65.5,1275074,84.1,322303,2161767,3360769,12706,322198,2161720,3360608,12698,322157,2161673,3199405,12509,321780,2160612,2823179,11198,35489,695035,541602,2948,2266596,38.7,2262087,39.7,2196480,41.3,1438323,52.4,772248,60.6,1009842,1228956,25763,2035,,252605,17.6,171959,22.3,303,138009,129781,354
2022-06-06T00:00:00.000,23,VT,1867190,72700,730720,1063770,0,299234,313842,338904,366127,1493290,1447909,1447595,1389832,1301922,427960,53695,568159,825170,885,232041,243315,252261,255287,342261,1425419,587607,94.2,587290,95,557877,95,520403,95,144578,95,509952,81.7,509938,85.7,483686,87.8,450223,88.3,128538,95,47520,180156,282005,271,47516,180155,281996,271,47504,180135,255777,270,47440,180082,222449,252,2661,62341,63379,157,313192,61.4,311881,64.5,295143,65.6,189990,75.1,105363,82,133554,175089,4531,18,,55549,29.2,40010,38,40,26588,30811,1
2022-06-06T00:00:00.000,23,LA,8495850,325300,3466880,4703670,0,182754,195427,216548,238569,1146500,6350977,6350353,6224889,5892138,1824172,200322,2590720,3556691,3244,136616,146075,158664,165455,246170,6318309,2850285,61.3,2849887,65.6,2776710,70.8,2603960,73.1,678791,91.6,2499487,53.8,2499320,57.5,2446980,62.4,2304681,64.7,639469,86.3,181604,965335,1351387,1161,181582,965320,1351259,1159,181571,965299,1298963,1147,181379,964737,1157442,1123,22467,304347,312437,218,1003319,40.1,1002527,41,982965,42.7,711142,55.8,421123,65.9,443877,545679,13673,90,,108829,15.3,80207,19,105,49948,63892,1
2022-06-06T00:00:00.000,23,MA,17542510,620200,6663420,10258890,0,254516,268434,291561,316669,1500220,15234397,15221528,14634404,13673619,3617355,405225,5995256,8833464,452,221029,232918,243228,246829,309352,15306857,6834193,95,6826462,95,6510013,95,6052384,95,1440506,95,5491475,79.7,5486455,84,5226028,86.9,4848461,87.5,1147518,95,382541,1934270,3174446,218,382535,1934261,3169442,217,382511,1934229,2909074,214,381234,1928824,2538210,193,74483,522858,550100,77,2857834,52,2848323,54.5,2717078,56,1591417,65.2,820578,71.5,1321955,1508570,27276,33,,430002,27,290246,35.4,192,226598,222295,7
2022-06-06T00:00:00.000,23,WA,18485495,763500,6718900,11003095,0,242754,258234,284352,310585,1528080,14824335,14822751,14296746,13372266,3608249,490091,5559485,8761832,12927,194676,207067,219919,224675,298271,14949593,6185714,81.2,6184257,86.4,5910292,90.9,5496497,92.3,1252691,95,5556737,73,5556555,77.6,5316654,81.8,4939188,83,1148753,95,454269,1908559,3189361,4548,454241,1908534,3189236,4544,454218,1908459,2949475,4502,453875,1907661,2573292,4360,59167,519978,567722,1886,2952336,53.1,2939587,55.3,2810242,56.9,1635652,69.5,892079,77.7,1268195,1644673,38350,1118,,517261,31.6,355509,39.9,554,256770,287056,222
2022-06-06T00:00:00.000,23,DE,2449055,100100,949600,1399355,0,251504,266478,291621,317980,1296440,1862479,1862274,1808419,1696679,575840,62475,719683,1077998,2323,191266,202631,215337,220293,304829,1834350,815703,83.8,815522,88.7,786531,93.7,735965,95,213980,95,679483,69.8,679452,73.9,656222,78.1,613066,79.6,183954,95,57342,238283,383121,737,57338,238272,383105,737,57331,238269,359890,732,57281,238131,316944,710,10015,76287,97277,375,316198,46.5,315675,48.1,303985,49.6,216465,61.1,128648,69.9,135329,175579,5217,73,,56379,26,42522,33.1,55,27734,30112,11
2022-06-06T00:00:00.000,23,MI,22085910,945900,8786620,12353390,0,221150,234447,256962,281603,1251040,16225627,16224885,15756777,14891269,4781839,468043,6406959,9348373,2252,162470,172231,183325,189869,270864,16547745,6719896,67.3,6719188,71.3,6475483,75.3,6080697,77.5,1712344,95,6041726,60.5,6041657,64.1,5825861,67.8,5468332,69.7,1568318,88.8,422698,2191832,3426007,1189,422684,2191808,3425977,1188,422665,2191750,3210273,1173,422348,2190978,2853945,1061,71301,785857,710531,629,3318385,54.9,3312709,56.9,3206859,58.6,2137432,68.9,1210143,77.2,1472570,1797330,48330,155,,529874,24.8,380819,31.5,381,260415,287297,22
2022-06-06T00:00:00.000,23,TN,13349530,517700,5108240,7723590,0,195478,207918,228761,250972,1167540,10145186,10144219,9935642,9453060,3025364,267465,3887014,5924195,66512,148557,157996,170260,177718,264595,9961075,4267798,62.5,4267018,66.5,4155882,71.2,3919932,73.7,1059924,92.7,3744285,54.8,3744128,58.3,3651361,62.6,3450187,64.9,971516,85,237189,1328710,2165315,13071,237149,1328692,2165219,13068,237131,1328648,2072608,12974,236866,1328019,1872465,12837,36075,482706,446184,6551,1672520,44.7,1670016,45.7,1632559,47.3,1138587,59.5,673140,69.3,705160,940155,22595,4610,,237785,20.9,173797,25.8,562,114107,135971,2511
2022-06-06T00:00:00.000,23,AR,6397180,255900,2685020,3456260,0,211981,226101,250159,276020,1221110,4314084,4310953,4199062,3937485,1255994,124355,1845540,2340029,4160,142954,152366,164202,169891,239748,4360992,2025338,67.1,2022886,71.5,1958378,76.6,1823187,78.7,503942,95,1654376,54.8,1653603,58.4,1606671,62.8,1496744,64.6,425267,81.2,113968,670837,868179,1392,113847,670823,867548,1385,113837,670812,820999,1023,113398,669610,712757,979,15815,238609,170319,524,666763,40.3,665841,41.4,647737,43.3,457832,55.5,278396,65.5,322935,333142,10167,519,,91021,19.9,69405,24.9,69,49360,44601,81
2022-06-06T00:00:00.000,23,BP2,355230,16100,158020,181110,0,0,0,0,0,0,322459,322457,322457,322457,10620,14174,147710,160543,32,0,0,0,0,0,322459,147513,0,147511,0,147511,0,147511,0,4012,0,135787,0,135786,0,135786,0,135786,0,3700,0,13493,54370,67924,0,13492,54370,67924,0,13492,54370,67924,0,13492,54370,67924,0,196,1791,1713,0,49817,36.7,49817,36.7,49817,36.7,15791,53.5,2581,69.8,30316,18836,643,22,,1759,11.1,492,19.1,3,1195,823,2
2022-06-06T00:00:00.000,23,NC,22850100,935300,8629660,13285140,0,217867,231316,254299,279090,1304900,17094689,17086882,16562341,15560104,4685377,520481,6379998,10193259,951,162992,172974,184323,190050,267569,16995964,8940356,85.2,8935329,90.5,8644130,95,8112455,95,2264281,95,6515575,62.1,6512807,65.9,6293749,70,5890645,71.9,1638848,93.6,486788,2262522,3766095,170,486771,2262478,3763389,169,486759,2262398,3544423,169,485285,2259294,3145902,164,55508,781452,801819,69,1761101,27,1755107,27.9,1694431,28.8,1145103,35.7,650413,39.7,767676,964270,29118,37,,181789,15.9,126362,19.4,121,94984,93587,5
2022-06-06T00:00:00.000,23,MP,127130,3600,25720,97810,0,245183,264293,300615,352405,3386520,109799,109793,101211,89045,8882,1383,15151,93256,9,211759,228250,239326,246833,236601,109967,45597,87.9,45591,94.8,41092,95,35688,95,3248,86.5,43380,83.7,43380,90.2,39313,93,34156,94.7,3124,83.2,1169,5225,36983,3,1169,5225,36983,3,1169,5225,32916,3,1169,5224,27760,3,120,503,2501,0,21287,49.1,21274,54.1,19656,57.5,9573,70.4,2376,76.1,4192,16880,215,0,,605,6.3,271,11.4,1,112,612,0
2022-06-06T00:00:00.000,23,SC,10896075,456400,4567740,5871935,0,211627,224372,246519,269870,1162840,7679302,7674577,7496893,7099774,2417818,233301,2985508,4458291,2202,149150,158035,169614,175844,258032,7679452,3506447,68.1,3503501,72.1,3403487,77,3201607,79.3,963032,95,2957814,57.4,2956128,60.9,2876439,65.1,2705729,67,825766,88.1,209219,1054368,1693815,412,209171,1054291,1692256,410,209168,1054195,1612666,410,208564,1052131,1444633,401,31411,353201,440926,228,1202055,40.6,1200645,41.7,1171214,43.3,862375,55.2,531784,64.4,515501,663419,22617,518,,146505,17,112220,21.1,137,66882,84078,11
2022-06-06T00:00:00.000,23,PR,7649250,215500,2687820,4745930,0,239511,248658,268556,291849,1125460,7301493,7300954,6977792,6420377,1808184,152604,2770776,4377801,312,228622,237336,244982,244963,266044,7310454,3045626,95,3045165,95,2871835,95,2643334,95,698849,95,2664581,83.4,2664483,86.6,2515971,88.3,2310902,88.2,607966,89.5,139673,958677,1566099,132,139651,958651,1566049,132,139640,958623,1417599,109,139510,958278,1213045,69,23627,301085,283235,19,1575385,59.1,1574396,62.6,1450261,62.8,825194,69.1,428363,70.5,624893,938914,11553,25,,142465,17.3,89796,21,156,67576,79236,1
2022-06-06T00:00:00.000,23,NM,4608145,188100,1796600,2623445,0,219767,233224,257808,284279,1220360,4045112,4044823,3904640,3634894,1096103,120435,1644771,2269688,10218,192916,204714,218450,224239,290277,4198187,1856339,88.5,1856073,93.9,1772646,95,1634457,95,434701,95,1503711,71.7,1503646,76.1,1440407,80.6,1325982,81.8,360982,95,110711,568446,822176,2378,110701,568428,822140,2377,110692,568375,758974,2366,110549,567948,645160,2325,21424,169688,168721,1149,758898,50.5,756399,52.5,721836,54.4,452873,64.2,251887,69.8,317280,430412,10894,312,,133337,29.4,93273,37,228,64829,74486,121
2022-06-06T00:00:00.000,23,ND,1438500,53200,552820,832480,0,188764,203189,225737,247211,1200300,1120767,1120065,1084212,1025806,310324,39801,416276,664363,327,147070,158210,170140,176288,258938,1096332,502296,65.9,501836,70.9,484013,76,456046,78.4,122185,95,425620,55.9,425388,60.1,410953,64.5,387115,66.5,103957,86.7,36654,146283,242669,14,36647,146279,242448,14,36646,146277,228016,14,36496,146067,204539,13,4386,48886,50679,6,184532,43.4,184320,44.9,179618,46.4,120792,60.3,72791,70,78670,103340,2514,8,,14830,12.3,11122,15.3,4,6937,8515,1
2022-06-06T00:00:00.000,23,DC,1957605,71400,695880,1190325,0,277380,296436,321048,338932,2241280,1621835,1621539,1573963,1506670,300720,40166,584463,995462,1744,229803,245546,258131,260859,344298,1524422,722993,95,722690,95,691541,95,656388,95,105025,95,555354,78.7,555293,84.1,533731,87.5,507226,87.8,86671,95,42201,187255,325300,598,42198,187246,325251,598,42178,187233,303732,588,42155,187137,277372,562,3012,45688,37809,162,229413,41.3,227899,42.7,220290,43.4,110239,57,57992,66.9,96384,131247,1675,107,,31571,28.6,20171,34.8,47,17939,18159,34
2022-06-06T00:00:00.000,23,AK,1593965,85600,618220,890145,0,217890,234246,261788,288991,1740360,1167414,1166575,1123476,1044841,235444,46910,451009,668392,1103,159582,171438,184516,189433,257069,1169962,513045,70.1,512516,75.3,490033,80.5,453491,82.2,87515,95,459364,62.8,459061,67.5,439857,72.2,406665,73.7,79376,86.7,41908,161846,255475,135,41906,161842,255178,135,41904,161838,235982,133,41743,161406,203389,127,3713,43534,32083,46,203249,44.2,202424,46,193618,47.6,116122,63.9,59198,74.6,89304,110881,3031,33,,28138,24.2,17947,30.3,47,15551,14189,7
2022-06-06T00:00:00.000,23,AS,121410,600,24700,96110,0,256182,281628,328873,387458,3703780,111067,111056,98840,82635,8763,576,24744,84552,1195,234358,257611,267736,263715,267328,111507,45431,95,45420,95,39124,95,32422,95,3220,95,41863,88.3,41863,95,36024,95,29696,94.8,2962,90.4,586,9476,31206,595,586,9476,31206,595,586,9475,25368,595,585,9454,19066,591,28,1209,1713,12,23434,56,23418,65,20284,68.3,8072,76.8,2297,77.5,4725,18707,2,0,,923,11.4,432,18.8,0,212,764,0
2022-06-06T00:00:00.000,23,NY,47459555,1905600,16771900,28782055,0,243963,258966,282948,307674,1439850,39976940,39973257,38687847,36312501,9214939,1439420,14487485,24024965,25070,205499,218117,230652,235409,279567,40014596,17644858,90.7,17641931,95,16958069,95,15833185,95,3506239,95,15075102,77.5,15074488,82.3,14486540,86.4,13497430,87.5,3068542,93.1,1257716,5038401,8771857,7128,1257603,5038266,8771571,7048,1257496,5037677,8184763,6604,1256484,5035247,7199727,5972,187701,1443781,1434923,2137,6956835,46.1,6943597,47.9,6685284,49.5,4010673,60.7,2091850,68.2,2943357,3895105,117637,736,,873951,21.8,615343,29.4,1446,444734,470125,145
2022-06-06T00:00:00.000,23,FM,166500,12800,92740,60960,0,162725,179378,210381,249535,3460100,136088,136046,118831,104019,8264,13513,85348,37181,46,133002,146568,150149,155894,171737,137100,69710,68.1,69672,75.1,59482,75.2,51009,76.4,3888,80.8,58424,57.1,58416,62.9,51646,65.3,45628,68.4,3595,74.7,12555,32275,13569,25,12551,32275,13565,25,12547,32273,6801,25,12524,32263,816,25,1110,2447,37,1,18757,32.1,18735,36.3,18666,40.9,6453,48.4,1716,47.7,15026,3299,432,0,,492,7.6,134,7.8,1,622,368,0
2022-06-06T00:00:00.000,23,SD,1948565,91500,776500,1080565,0,220262,236622,263997,291894,1283040,1447559,1447487,1398627,1311204,431062,41774,564356,841288,141,163629,175774,189490,196418,283834,1465672,683540,77.3,683471,83,656659,89,611584,91.6,179168,95,550030,62.2,550018,66.8,528498,71.6,493402,73.9,147762,95,39359,200338,310292,41,39355,200336,310286,41,39354,200334,288769,41,39327,200262,253773,40,5056,72890,69793,23,232930,42.3,232685,44,225621,45.7,157386,57.1,95444,64.6,104388,125558,2967,17,,33640,21.4,26364,27.6,16,15588,18851,2
2022-06-06T00:00:00.000,23,US,751433155,30890000,279184720,441358435,0,226329,240640,265037,290960,1371430,589231370,589036466,569909074,533117192,152327299,18791078,222279084,347580670,580538,177475,188633,201012,206427,278010,589231370,258800250,77.9,258669425,82.8,248328843,87.6,230736112,89.3,57031751,95,221506997,66.7,221441652,70.9,213028728,75.1,197946319,76.6,49954857,91.2,17010787,77016221,127316691,163298,17007692,77013008,127257914,163038,17005657,77009553,118853112,160406,16978542,76925769,103888287,153721,2364432,23809687,23712622,68116,103900589,46.9,103616153,48.6,99674628,50.4,62966068,61.8,34810971,69.7,44399203,57939330,1526672,35384,15466450,14748933,23.4,10337098,29.7,15743,7402743,8036173,11791
2022-06-06T00:00:00.000,23,CO,12931975,494400,4739740,7697835,0,224563,238310,261990,287427,1535110,10978939,10977091,10595610,9902648,2508484,342990,4249628,6375235,11086,190648,202285,214657,220097,297774,10984287,4596566,79.8,4594782,84.7,4390516,88.9,4072306,90.5,869242,95,4068310,70.6,4068208,75,3897790,79,3613207,80.3,790076,93.8,313336,1446283,2305672,3019,313317,1446268,2305611,3012,313309,1446206,2135290,2985,312975,1445625,1851734,2873,29003,376736,383373,964,2148284,52.8,2142104,55,2051432,56.8,1159438,69.8,609938,77.2,938820,1182222,26451,791,,325465,28.1,223231,36.6,297,157176,186892,214
2022-06-06T00:00:00.000,23,VA,20354185,788200,7260300,12305685,0,238465,253475,278558,304947,1497840,16878143,16863740,16201419,15065416,3989438,509450,5996519,10361353,10821,197740,210008,221725,225710,293577,16963657,7366669,86.3,7358088,91.6,7011858,95,6485004,95,1480351,95,6296453,73.8,6291015,78.3,5997112,82.1,5531096,82.9,1281306,94.3,457376,2037695,3797397,3985,457272,2037553,3792210,3980,456456,2037400,3499490,3766,454918,2031587,3041174,3417,73357,595630,611234,1085,3026020,48.1,3012188,50.2,2873468,52,1766734,64.3,946279,73.9,1243272,1736924,44921,903,,452605,25.6,307929,32.5,617,225870,252384,232
2022-06-06T00:00:00.000,23,CT,9097825,346600,3516480,5234745,0,255178,268882,292916,320589,1443540,7804394,7802407,7534116,7012275,2009661,250565,2963038,4589559,1232,218899,230596,242571,247098,318870,7840534,3436021,95,3434433,95,3290995,95,3044846,95,757232,95,2847479,79.9,2847027,84.1,2726389,87.8,2518249,88.7,625387,95,231869,962060,1653092,458,231790,961852,1652928,457,231786,961730,1532418,455,231675,961519,1324704,351,22828,247502,354953,104,1489592,52.3,1486714,54.5,1421987,56.5,898482,67.3,465061,74.4,674891,796620,18051,30,,243947,27.2,170008,36.6,79,114953,135831,4
2022-06-06T00:00:00.000,23,DD2,6735410,210500,2208540,4298970,17400,0,0,0,0,0,7557863,7557503,7432391,7038496,653377,329046,2511052,4693925,23840,0,0,0,0,0,7557863,4301070,0,4300768,0,4222696,0,4002755,0,424332,0,3205887,0,3205814,0,3159226,0,2990223,0,202241,0,295451,991010,1919175,251,295429,990990,1919144,251,295421,990982,1872572,251,295198,990740,1704042,243,9768,74282,118188,3,1888,0.1,1887,0.1,1883,0.1,280,0,64,0,613,1242,33,0,,0,0,0,0,0,1,6,0
2022-06-06T00:00:00.000,23,IN,13914280,613500,4897300,8403480,0,206682,220376,243895,269435,1281550,9766708,9766227,9510975,8961653,2861076,308174,3524112,5901812,32610,145074,154679,166712,173533,263513,9777799,4159719,61.8,4159235,65.9,4011656,70.3,3750427,72.6,1014270,93.4,3721549,55.3,3721453,58.9,3616439,63.4,3390363,65.7,948386,87.3,283708,1262010,2167117,8714,283691,1261999,2167050,8713,283675,1261939,2062155,8670,283386,1261562,1836886,8529,31240,463959,449193,3994,1734567,46.6,1728645,47.8,1672489,49.3,1138435,60.7,665428,70.2,672842,1038222,21703,1800,,222607,19.6,163677,24.6,302,95750,138197,628
